#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-11-14 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
P60	2016-06-05 21:56	-110.4211	44.5444	64.94	39.92	39.79	0.00	0.00	0.00	30.30	1019.30	M	M	M	M	M	M	M	M	M	M	M	KP60 052156Z AUTO 00000KT 18/04 A3030 RMK AO1 SLP193 T01830044 $
P60	2016-06-05 22:56	-110.4211	44.5444	64.94	39.92	39.79	0.00	0.00	0.00	30.29	1019.30	M	M	M	M	M	M	M	M	M	M	M	KP60 052256Z AUTO 00000KT 18/04 A3029 RMK AO1 SLP193 T01830044 $
P60	2016-06-05 23:56	-110.4211	44.5444	71.06	37.94	29.83	0.00	0.00	0.00	30.28	1018.20	M	M	M	M	M	M	M	M	M	M	M	KP60 052356Z AUTO 00000KT 22/03 A3028 RMK AO1 SLP182 T02170033 10222 20167 56007 $
P60	2016-06-06 00:56	-110.4211	44.5444	69.98	37.04	29.87	M	3.00	0.00	30.26	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 060056Z AUTO VRB03KT 21/03 A3026 RMK AO1 SLP173 T02110028 $
P60	2016-06-06 01:56	-110.4211	44.5444	66.02	44.06	44.95	0.00	0.00	0.00	30.27	1017.10	M	M	M	M	M	M	M	M	M	M	M	KP60 060156Z AUTO 00000KT 19/07 A3027 RMK AO1 SLP171 T01890067 $
P60	2016-06-06 02:56	-110.4211	44.5444	62.06	42.98	49.55	M	3.00	0.00	30.28	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 060256Z AUTO VRB03KT 17/06 A3028 RMK AO1 SLP172 T01670061 55001 $
P60	2016-06-06 03:56	-110.4211	44.5444	62.96	35.96	36.51	M	4.00	0.00	30.29	1017.00	M	M	M	M	M	M	M	M	M	M	M	KP60 060356Z AUTO VRB04KT 17/02 A3029 RMK AO1 SLP170 T01720022 $
P60	2016-06-06 04:56	-110.4211	44.5444	55.04	39.92	56.62	310.00	3.00	0.00	30.30	1018.40	M	M	M	M	M	M	M	M	M	M	M	KP60 060456Z AUTO 31003KT 13/04 A3030 RMK AO1 SLP184 T01280044 $
P60	2016-06-06 05:56	-110.4211	44.5444	51.08	42.08	71.19	300.00	3.00	0.00	30.32	1018.60	M	M	M	M	M	M	M	M	M	M	M	KP60 060556Z AUTO 30003KT 11/06 A3032 RMK AO1 SLP186 T01060056 10217 20106 53010 $
P60	2016-06-06 06:56	-110.4211	44.5444	48.92	39.92	70.95	0.00	0.00	0.00	30.31	1018.40	M	M	M	M	M	M	M	M	M	M	M	KP60 060656Z AUTO 00000KT 09/04 A3031 RMK AO1 SLP184 T00940044 402220033 $
P60	2016-06-06 07:56	-110.4211	44.5444	46.94	39.92	76.43	320.00	3.00	0.00	30.30	1018.20	M	M	M	M	M	M	M	M	M	M	M	KP60 060756Z AUTO 32003KT 08/04 A3030 RMK AO1 SLP182 T00830044 $
P60	2016-06-06 08:56	-110.4211	44.5444	44.96	39.02	79.54	0.00	0.00	0.00	30.30	1018.20	M	M	M	M	M	M	M	M	M	M	M	KP60 060856Z AUTO 00000KT 07/04 A3030 RMK AO1 SLP182 T00720039 58005 $
P60	2016-06-06 09:56	-110.4211	44.5444	42.98	37.94	82.24	0.00	0.00	0.00	30.29	1018.60	M	M	M	M	M	M	M	M	M	M	M	KP60 060956Z AUTO 00000KT 06/03 A3029 RMK AO1 SLP186 T00610033 $
P60	2016-06-06 10:56	-110.4211	44.5444	41.00	37.04	85.67	0.00	0.00	0.00	30.28	1018.60	M	M	M	M	M	M	M	M	M	M	M	KP60 061056Z AUTO 00000KT 05/03 A3028 RMK AO1 SLP186 T00500028 $
P60	2016-06-06 11:56	-110.4211	44.5444	39.92	35.96	85.61	0.00	0.00	0.00	30.28	1017.90	M	M	M	M	M	M	M	M	M	M	M	KP60 061156Z AUTO 00000KT 04/02 A3028 RMK AO1 SLP179 T00440022 10106 20044 55004 $
P60	2016-06-06 12:56	-110.4211	44.5444	44.96	39.92	82.38	0.00	0.00	0.00	30.28	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 061256Z AUTO 00000KT 07/04 A3028 RMK AO1 SLP173 T00720044 $
P60	2016-06-06 13:56	-110.4211	44.5444	55.04	42.98	63.72	0.00	0.00	0.00	30.28	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 061356Z AUTO 00000KT 13/06 A3028 RMK AO1 SLP164 T01280061 $
P60	2016-06-06 14:56	-110.4211	44.5444	57.02	42.98	59.31	0.00	0.00	0.00	30.28	1016.80	M	M	M	M	M	M	M	M	M	M	M	KP60 061456Z AUTO 00000KT 14/06 A3028 RMK AO1 SLP168 T01390061 53000 $
P60	2016-06-06 15:56	-110.4211	44.5444	59.00	42.98	55.24	0.00	0.00	0.00	30.28	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 061556Z AUTO 00000KT 15/06 A3028 RMK AO1 SLP164 T01500061 $
P60	2016-06-06 16:56	-110.4211	44.5444	66.02	39.92	38.32	110.00	3.00	0.00	30.28	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 061656Z AUTO 11003KT 19/04 A3028 RMK AO1 SLP164 T01890044 $
P60	2016-06-06 17:56	-110.4211	44.5444	68.00	37.94	33.12	110.00	4.00	0.00	30.27	1016.60	M	M	M	M	M	M	M	M	M	M	M	KP60 061756Z AUTO 11004KT 20/03 A3027 RMK AO1 SLP166 T02000033 10200 20044 58002 $
P60	2016-06-06 18:56	-110.4211	44.5444	69.08	32.00	25.20	M	4.00	0.00	30.26	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 061856Z AUTO VRB04KT 21/00 A3026 RMK AO1 SLP164 T02060000 $
P60	2016-06-06 19:56	-110.4211	44.5444	73.04	26.06	17.28	110.00	6.00	0.00	30.24	1015.30	M	M	M	M	M	M	M	M	M	M	M	KP60 061956Z AUTO 11006KT 23/M03 A3024 RMK AO1 SLP153 T02281033 $
P60	2016-06-06 20:56	-110.4211	44.5444	71.96	33.98	24.74	M	3.00	0.00	30.23	1015.10	M	M	M	M	M	M	M	M	M	M	M	KP60 062056Z AUTO VRB03KT 22/01 A3023 RMK AO1 SLP151 T02220011 58013 $
P60	2016-06-06 21:56	-110.4211	44.5444	71.96	37.04	27.93	0.00	0.00	0.00	30.22	1015.10	M	M	M	M	M	M	M	M	M	M	M	KP60 062156Z AUTO 00000KT 22/03 A3022 RMK AO1 SLP151 T02220028 $
P60	2016-06-06 22:56	-110.4211	44.5444	66.02	39.02	37.00	0.00	0.00	0.00	30.22	1016.20	M	M	M	M	M	M	M	M	M	M	M	KP60 062256Z AUTO 00000KT 19/04 A3022 RMK AO1 SLP162 T01890039 $
P60	2016-06-06 23:56	-110.4211	44.5444	64.94	33.98	31.48	0.00	0.00	0.00	30.21	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 062356Z AUTO 00000KT 18/01 A3021 RMK AO1 SLP164 T01830011 10239 20183 56003 $
P60	2016-06-07 00:56	-110.4211	44.5444	64.94	35.96	34.06	0.00	0.00	0.00	30.19	1015.00	M	M	M	M	M	M	M	M	M	M	M	KP60 070056Z AUTO 00000KT 18/02 A3019 RMK AO1 SLP150 T01830022 $
P60	2016-06-07 01:56	-110.4211	44.5444	62.06	44.06	51.64	0.00	0.00	0.00	30.18	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 070156Z AUTO 00000KT 17/07 A3018 RMK AO1 SLP136 T01670067 $
P60	2016-06-07 02:56	-110.4211	44.5444	57.02	39.02	50.88	0.00	0.00	0.00	30.21	1015.20	M	M	M	M	M	M	M	M	M	M	M	KP60 070256Z AUTO 00000KT 14/04 A3021 RMK AO1 SLP152 T01390039 55001 $
P60	2016-06-07 03:56	-110.4211	44.5444	51.98	39.92	63.33	320.00	3.00	0.00	30.22	1015.80	M	M	M	M	M	M	M	M	M	M	M	KP60 070356Z AUTO 32003KT 11/04 A3022 RMK AO1 SLP158 T01110044 $
P60	2016-06-07 04:56	-110.4211	44.5444	48.92	39.02	68.51	0.00	0.00	0.00	30.23	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070456Z AUTO 00000KT 09/04 A3023 RMK AO1 SLP155 T00940039 $
P60	2016-06-07 05:56	-110.4211	44.5444	46.04	37.94	73.18	310.00	3.00	0.00	30.22	1015.60	M	M	M	M	M	M	M	M	M	M	M	KP60 070556Z AUTO 31003KT 08/03 A3022 RMK AO1 SLP156 T00780033 10183 20078 50003 $
P60	2016-06-07 06:56	-110.4211	44.5444	44.96	37.04	73.59	310.00	3.00	0.00	30.23	1015.70	M	M	M	M	M	M	M	M	M	M	M	KP60 070656Z AUTO 31003KT 07/03 A3023 RMK AO1 SLP157 T00720028 402390044 $
P60	2016-06-07 07:56	-110.4211	44.5444	42.98	37.04	79.38	320.00	3.00	0.00	30.23	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070756Z AUTO 32003KT 06/03 A3023 RMK AO1 SLP155 T00610028 $
P60	2016-06-07 08:56	-110.4211	44.5444	42.08	35.96	78.74	0.00	0.00	0.00	30.22	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070856Z AUTO 00000KT 06/02 A3022 RMK AO1 SLP155 T00560022 58001 $
P60	2016-06-07 09:56	-110.4211	44.5444	41.00	35.06	79.21	300.00	3.00	0.00	30.21	1015.00	M	M	M	M	M	M	M	M	M	M	M	KP60 070956Z AUTO 30003KT 05/02 A3021 RMK AO1 SLP150 T00500017 $
P60	2016-06-07 10:56	-110.4211	44.5444	39.02	33.98	81.95	0.00	0.00	0.00	30.19	1015.70	M	M	M	M	M	M	M	M	M	M	M	KP60 071056Z AUTO 00000KT 04/01 A3019 RMK AO1 SLP157 T00390011 $
P60	2016-06-07 11:56	-110.4211	44.5444	37.94	33.98	85.49	0.00	0.00	0.00	30.20	1016.10	M	M	M	M	M	M	M	M	M	M	M	KP60 071156Z AUTO 00000KT 03/01 A3020 RMK AO1 SLP161 T00330011 10078 20033 55005 $
P60	2016-06-07 12:56	-110.4211	44.5444	39.92	35.06	82.60	0.00	0.00	0.00	30.21	1016.20	M	M	M	M	M	M	M	M	M	M	M	KP60 071256Z AUTO 00000KT 04/02 A3021 RMK AO1 SLP162 T00440017 $
P60	2016-06-07 13:56	-110.4211	44.5444	48.92	37.94	65.67	120.00	3.00	0.00	30.22	1015.60	M	M	M	M	M	M	M	M	M	M	M	KP60 071356Z AUTO 12003KT 09/03 A3022 RMK AO1 SLP156 T00940033 $
P60	2016-06-07 14:56	-110.4211	44.5444	53.96	37.04	52.61	0.00	0.00	0.00	30.21	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 071456Z AUTO 00000KT 12/03 A3021 RMK AO1 SLP155 T01220028 50004 $
P60	2016-06-07 15:56	-110.4211	44.5444	59.00	35.06	40.54	M	3.00	0.00	30.21	1015.30	M	M	M	M	M	M	M	M	M	M	M	KP60 071556Z AUTO VRB03KT 15/02 A3021 RMK AO1 SLP153 T01500017 $
P60	2016-06-07 16:56	-110.4211	44.5444	62.96	37.04	38.10	120.00	3.00	0.00	30.19	1014.70	M	M	M	M	M	M	M	M	M	M	M	KP60 071656Z AUTO 12003KT 17/03 A3019 RMK AO1 SLP147 T01720028 $
P60	2016-06-07 17:56	-110.4211	44.5444	64.04	35.06	33.92	100.00	5.00	0.00	30.18	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 071756Z AUTO 10005KT 18/02 A3018 RMK AO1 SLP146 T01780017 10183 20033 58009 $
P60	2016-06-07 18:56	-110.4211	44.5444	66.92	35.06	30.68	110.00	4.00	0.00	30.17	1013.90	M	M	M	M	M	M	M	M	M	M	M	KP60 071856Z AUTO 11004KT 19/02 A3017 RMK AO1 SLP139 T01940017 $
P60	2016-06-07 19:56	-110.4211	44.5444	69.98	39.02	32.29	M	3.00	0.00	30.15	1012.80	M	M	M	M	M	M	M	M	M	M	M	KP60 071956Z AUTO VRB03KT 21/04 A3015 RMK AO1 SLP128 T02110039 $
P60	2016-06-07 20:56	-110.4211	44.5444	75.92	33.08	20.89	M	6.00	0.00	30.13	1011.60	M	16.00	M	M	M	M	M	M	M	M	M	KP60 072056Z AUTO VRB06G16KT 24/01 A3013 RMK AO1 SLP116 T02440006 58014 $
P60	2016-06-07 21:56	-110.4211	44.5444	71.96	30.92	21.87	M	6.00	0.00	30.12	1011.90	M	M	M	M	M	M	M	M	M	M	M	KP60 072156Z AUTO VRB06KT 22/M01 A3012 RMK AO1 SLP119 T02221006 $
P60	2016-06-07 22:56	-110.4211	44.5444	69.98	37.94	30.95	0.00	0.00	0.00	30.12	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 072256Z AUTO 00000KT 21/03 A3012 RMK AO1 SLP124 T02110033 $
P60	2016-06-07 23:56	-110.4211	44.5444	68.00	42.08	38.91	290.00	3.00	0.00	30.11	1012.70	M	M	M	M	M	M	M	M	M	M	M	KP60 072356Z AUTO 29003KT 20/06 A3011 RMK AO1 SLP127 T02000056 10250 20178 56005 $
P60	2016-06-08 00:56	-110.4211	44.5444	57.02	48.02	71.81	0.00	0.00	0.03	30.15	1015.40	M	M	M	M	M	M	M	M	M	M	M	KP60 080056Z AUTO 00000KT 14/09 A3015 RMK AO1 SLP154 P0003 T01390089 $
P60	2016-06-08 01:56	-110.4211	44.5444	51.98	46.04	80.10	M	3.00	0.19	30.21	1016.80	M	M	M	M	M	M	M	M	M	M	M	KP60 080156Z AUTO VRB03KT 11/08 A3021 RMK AO1 SLP168 P0019 T01110078 $
P60	2016-06-08 02:56	-110.4211	44.5444	51.08	48.02	89.22	0.00	0.00	0.00	30.19	1015.60	M	M	M	M	M	M	M	M	M	M	M	KP60 080256Z AUTO 00000KT 11/09 A3019 RMK AO1 SLP156 60022 T01060089 50022 $
P60	2016-06-08 03:56	-110.4211	44.5444	50.00	48.02	92.87	310.00	3.00	0.00	30.22	1015.90	M	M	M	M	M	M	M	M	M	M	M	KP60 080356Z AUTO 31003KT 10/09 A3022 RMK AO1 SLP159 T01000089 $
P60	2016-06-08 04:56	-110.4211	44.5444	50.00	48.02	92.87	300.00	4.00	0.00	30.24	1016.10	M	M	M	M	M	M	M	M	M	M	M	KP60 080456Z AUTO 30004KT 10/09 A3024 RMK AO1 SLP161 T01000089 $
P60	2016-06-08 05:56	-110.4211	44.5444	50.00	46.94	89.17	320.00	3.00	0.03	30.22	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 080556Z AUTO 32003KT 10/08 A3022 RMK AO1 SLP155 P0003 60025 T01000083 10200 20100 50008 $
P60	2016-06-08 06:56	-110.4211	44.5444	48.02	46.04	92.81	0.00	0.00	0.00	30.21	1014.70	M	M	M	M	M	M	M	M	M	M	M	KP60 080656Z AUTO 00000KT 09/08 A3021 RMK AO1 SLP147 T00890078 402500033 $
P60	2016-06-08 07:56	-110.4211	44.5444	44.96	42.98	92.72	320.00	3.00	0.00	30.20	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 080756Z AUTO 32003KT 07/06 A3020 RMK AO1 SLP146 T00720061 $
P60	2016-06-08 08:56	-110.4211	44.5444	42.98	41.00	92.65	0.00	0.00	0.00	30.20	1014.00	M	M	M	M	M	M	M	M	M	M	M	KP60 080856Z AUTO 00000KT 06/05 A3020 RMK AO1 SLP140 T00610050 56005 $
P60	2016-06-08 09:56	-110.4211	44.5444	41.00	39.92	95.90	0.00	0.00	0.00	30.19	1014.50	M	M	M	M	M	M	M	M	M	M	M	KP60 080956Z AUTO 00000KT 05/04 A3019 RMK AO1 SLP145 T00500044 $
P60	2016-06-08 10:56	-110.4211	44.5444	39.92	37.94	92.56	0.00	0.00	0.00	30.20	1015.30	M	M	M	M	M	M	M	M	M	M	M	KP60 081056Z AUTO 00000KT 04/03 A3020 RMK AO1 SLP153 T00440033 $
P60	2016-06-08 11:56	-110.4211	44.5444	39.02	37.04	92.53	300.00	3.00	0.00	30.20	1015.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081156Z AUTO 30003KT 04/03 A3020 RMK AO1 SLP156 70025 T00390028 10100 20039 55000 $
P60	2016-06-08 12:56	-110.4211	44.5444	41.00	39.02	92.59	0.00	0.00	0.00	30.21	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 081256Z AUTO 00000KT 05/04 A3021 RMK AO1 SLP173 T00500039 $
P60	2016-06-08 13:56	-110.4211	44.5444	48.92	46.04	89.73	120.00	3.00	0.00	30.21	1016.80	M	M	M	M	M	M	M	M	M	M	M	KP60 081356Z AUTO 12003KT 09/08 A3021 RMK AO1 SLP168 T00940078 $
P60	2016-06-08 14:56	-110.4211	44.5444	51.98	46.04	80.10	0.00	0.00	0.00	30.21	1016.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081456Z AUTO 00000KT 11/08 A3021 RMK AO1 SLP166 T01110078 51003 $
P60	2016-06-08 15:56	-110.4211	44.5444	51.98	44.96	76.88	120.00	4.00	0.00	30.21	1016.70	M	M	M	M	M	M	M	M	M	M	M	KP60 081556Z AUTO 12004KT 11/07 A3021 RMK AO1 SLP167 T01110072 $
P60	2016-06-08 16:56	-110.4211	44.5444	60.08	44.96	57.33	80.00	4.00	0.00	30.21	1015.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081656Z AUTO 08004KT 16/07 A3021 RMK AO1 SLP156 T01560072 $
P60	2016-06-08 17:56	-110.4211	44.5444	62.96	44.96	51.77	M	3.00	0.00	30.20	1014.90	M	M	M	M	M	M	M	M	M	M	M	KP60 081756Z AUTO VRB03KT 17/07 A3020 RMK AO1 SLP149 T01720072 10172 20039 58002 $
P60	2016-06-08 18:56	-110.4211	44.5444	64.94	44.96	48.30	M	4.00	0.00	30.19	1014.50	M	M	M	M	M	M	M	M	M	M	M	KP60 081856Z AUTO VRB04KT 18/07 A3019 RMK AO1 SLP145 T01830072 $
P60	2016-06-08 19:56	-110.4211	44.5444	64.94	44.96	48.30	100.00	4.00	0.00	30.18	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081956Z AUTO 10004KT 18/07 A3018 RMK AO1 SLP146 T01830072 $
P60	2016-06-08 20:56	-110.4211	44.5444	68.00	46.04	45.26	M	3.00	0.00	30.17	1013.80	M	M	M	M	M	M	M	M	M	M	M	KP60 082056Z AUTO VRB03KT 20/08 A3017 RMK AO1 SLP138 T02000078 58010 $
P60	2016-06-08 21:56	-110.4211	44.5444	68.00	44.96	43.44	M	3.00	0.00	30.15	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 082156Z AUTO VRB03KT 20/07 A3015 RMK AO1 SLP136 T02000072 $
P60	2016-06-08 22:56	-110.4211	44.5444	71.96	37.94	28.94	M	6.00	0.00	30.13	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 082256Z AUTO VRB06KT 22/03 A3013 RMK AO1 SLP126 T02220033 $
P60	2016-06-08 23:56	-110.4211	44.5444	71.06	33.98	25.50	M	3.00	0.00	30.12	1012.50	M	M	M	M	M	M	M	M	M	M	M	KP60 082356Z AUTO VRB03KT 22/01 A3012 RMK AO1 SLP125 T02170011 10228 20161 56012 $
P60	2016-06-09 00:56	-110.4211	44.5444	71.06	32.00	23.55	M	6.00	0.00	30.12	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 090056Z AUTO VRB06KT 22/00 A3012 RMK AO1 SLP122 T02170000 $
P60	2016-06-09 01:56	-110.4211	44.5444	68.00	30.92	25.04	M	3.00	0.00	30.13	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 090156Z AUTO VRB03KT 20/M01 A3013 RMK AO1 SLP116 T02001006 $
P60	2016-06-09 02:56	-110.4211	44.5444	55.94	41.00	57.14	310.00	3.00	0.00	30.13	1013.10	M	M	M	M	M	M	M	M	M	M	M	KP60 090256Z AUTO 31003KT 13/05 A3013 RMK AO1 SLP131 T01330050 53002 $
P60	2016-06-09 03:56	-110.4211	44.5444	51.98	41.00	66.04	300.00	3.00	0.00	30.13	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 090356Z AUTO 30003KT 11/05 A3013 RMK AO1 SLP136 T01110050 $
P60	2016-06-09 04:56	-110.4211	44.5444	48.92	41.00	73.99	290.00	3.00	0.00	30.12	1012.50	M	M	M	M	M	M	M	M	M	M	M	KP60 090456Z AUTO 29003KT 09/05 A3012 RMK AO1 SLP125 T00940050 $
P60	2016-06-09 05:56	-110.4211	44.5444	46.04	39.02	76.35	300.00	3.00	0.00	30.12	1012.30	M	M	M	M	M	M	M	M	M	M	M	KP60 090556Z AUTO 30003KT 08/04 A3012 RMK AO1 SLP123 T00780039 10228 20078 58004 $
P60	2016-06-09 06:56	-110.4211	44.5444	44.96	39.02	79.54	0.00	0.00	0.00	30.11	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 090656Z AUTO 00000KT 07/04 A3011 RMK AO1 SLP122 T00720039 402280039 $
P60	2016-06-09 07:56	-110.4211	44.5444	44.06	37.94	78.91	300.00	4.00	0.00	30.11	1012.00	M	M	M	M	M	M	M	M	M	M	M	KP60 090756Z AUTO 30004KT 07/03 A3011 RMK AO1 SLP120 T00670033 $
P60	2016-06-09 08:56	-110.4211	44.5444	42.08	37.94	85.13	300.00	3.00	0.00	30.09	1011.40	M	M	M	M	M	M	M	M	M	M	M	KP60 090856Z AUTO 30003KT 06/03 A3009 RMK AO1 SLP114 T00560033 58007 $
P60	2016-06-09 09:56	-110.4211	44.5444	42.08	37.94	85.13	0.00	0.00	0.00	30.09	1011.30	M	M	M	M	M	M	M	M	M	M	M	KP60 090956Z AUTO 00000KT 06/03 A3009 RMK AO1 SLP113 T00560033 $
P60	2016-06-09 10:56	-110.4211	44.5444	42.98	39.02	85.79	300.00	4.00	0.00	30.09	1010.60	M	M	M	M	M	M	M	M	M	M	M	KP60 091056Z AUTO 30004KT 06/04 A3009 RMK AO1 SLP106 T00610039 $
P60	2016-06-09 11:56	-110.4211	44.5444	42.98	39.92	88.85	0.00	0.00	0.00	30.12	1011.90	M	M	M	M	M	M	M	M	M	M	M	KP60 091156Z AUTO 00000KT 06/04 A3012 RMK AO1 SLP119 T00610044 10078 20056 53008 $
P60	2016-06-09 12:56	-110.4211	44.5444	48.02	42.98	82.59	0.00	0.00	0.00	30.14	1011.70	M	M	M	M	M	M	M	M	M	M	M	KP60 091256Z AUTO 00000KT 09/06 A3014 RMK AO1 SLP117 T00890061 $
P60	2016-06-09 13:56	-110.4211	44.5444	53.96	42.98	66.28	0.00	0.00	0.00	30.13	1011.00	M	M	M	M	M	M	M	M	M	M	M	KP60 091356Z AUTO 00000KT 12/06 A3013 RMK AO1 SLP110 T01220061 $
P60	2016-06-09 14:56	-110.4211	44.5444	60.08	42.08	51.34	M	3.00	0.00	30.12	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 091456Z AUTO VRB03KT 16/06 A3012 RMK AO1 SLP116 T01560056 50000 $
P60	2016-06-09 15:56	-110.4211	44.5444	62.06	44.06	51.64	M	4.00	0.00	30.11	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 091556Z AUTO VRB04KT 17/07 A3011 RMK AO1 SLP116 T01670067 $
P60	2016-06-09 16:56	-110.4211	44.5444	68.00	35.06	29.56	M	5.00	0.00	30.11	1010.90	M	M	M	M	M	M	M	M	M	M	M	KP60 091656Z AUTO VRB05KT 20/02 A3011 RMK AO1 SLP109 T02000017 $
P60	2016-06-09 17:56	-110.4211	44.5444	69.08	33.08	26.32	M	4.00	0.00	30.11	1011.30	M	17.00	M	M	M	M	M	M	M	M	M	KP60 091756Z AUTO VRB04G17KT 21/01 A3011 RMK AO1 SLP113 T02060006 10206 20061 55002 $
P60	2016-06-09 18:56	-110.4211	44.5444	69.98	30.92	23.39	220.00	10.00	0.00	30.11	1011.10	M	18.00	M	M	M	M	M	M	M	M	M	KP60 091856Z AUTO 22010G18KT 170V270 21/M01 A3011 RMK AO1 SLP111 T02111006 $
P60	2016-06-09 19:56	-110.4211	44.5444	69.98	24.98	18.33	220.00	7.00	0.00	30.11	1011.60	M	18.00	M	M	M	M	M	M	M	M	M	KP60 091956Z AUTO 22007G18KT 170V290 21/M04 A3011 RMK AO1 SLP116 T02111039 $
P60	2016-06-09 20:56	-110.4211	44.5444	71.06	26.06	18.48	M	5.00	0.00	30.10	1011.10	M	M	M	M	M	M	M	M	M	M	M	KP60 092056Z AUTO VRB05KT 22/M03 A3010 RMK AO1 SLP111 T02171033 58004 $
P60	2016-06-09 21:56	-110.4211	44.5444	73.04	24.08	15.91	270.00	9.00	0.00	30.10	1010.80	M	18.00	M	M	M	M	M	M	M	M	M	KP60 092156Z AUTO 27009G18KT 220V310 23/M04 A3010 RMK AO1 SLP108 T02281044 $
P60	2016-06-09 22:56	-110.4211	44.5444	71.06	15.98	12.05	280.00	10.00	0.00	30.09	1010.90	M	22.00	M	M	M	M	M	M	M	M	M	KP60 092256Z AUTO 28010G22KT 230V060 22/M09 A3009 RMK AO1 SLP109 T02171089 $
P60	2016-06-09 23:56	-110.4211	44.5444	69.08	17.96	14.04	280.00	9.00	0.00	30.10	1011.40	M	21.00	M	M	M	M	M	M	M	M	M	KP60 092356Z AUTO 28009G21KT 240V320 21/M08 A3010 RMK AO1 SLP114 T02061078 10228 20194 55000 $
P60	2016-06-10 00:56	-110.4211	44.5444	66.92	24.08	19.61	250.00	9.00	0.00	30.10	1010.90	M	19.00	M	M	M	M	M	M	M	M	M	KP60 100056Z AUTO 25009G19KT 190V310 19/M04 A3010 RMK AO1 SLP109 T01941044 $
P60	2016-06-10 01:56	-110.4211	44.5444	64.94	26.96	23.68	M	6.00	0.00	30.11	1010.70	M	M	M	M	M	M	M	M	M	M	M	KP60 100156Z AUTO VRB06KT 18/M03 A3011 RMK AO1 SLP107 T01831028 $
P60	2016-06-10 02:56	-110.4211	44.5444	60.98	28.94	29.52	M	3.00	0.00	30.12	1010.80	M	M	M	M	M	M	M	M	M	M	M	KP60 100256Z AUTO VRB03KT 16/M02 A3012 RMK AO1 SLP108 T01611017 53006 $
P60	2016-06-10 03:56	-110.4211	44.5444	51.98	33.98	50.11	0.00	0.00	0.00	30.14	1012.80	M	M	M	M	M	M	M	M	M	M	M	KP60 100356Z AUTO 00000KT 11/01 A3014 RMK AO1 SLP128 T01110011 $
P60	2016-06-10 04:56	-110.4211	44.5444	48.02	33.98	58.07	0.00	0.00	0.00	30.16	1012.90	M	M	M	M	M	M	M	M	M	M	M	KP60 100456Z AUTO 00000KT 09/01 A3016 RMK AO1 SLP129 T00890011 $
P60	2016-06-10 05:56	-110.4211	44.5444	44.06	33.98	67.45	0.00	0.00	0.00	30.14	1012.80	M	M	M	M	M	M	M	M	M	M	M	KP60 100556Z AUTO 00000KT 07/01 A3014 RMK AO1 SLP128 T00670011 10206 20067 50007 $
P60	2016-06-10 06:56	-110.4211	44.5444	42.98	33.98	70.30	0.00	0.00	0.00	30.14	1012.50	M	M	M	M	M	M	M	M	M	M	M	KP60 100656Z AUTO 00000KT 06/01 A3014 RMK AO1 SLP125 T00610011 402280056 $
P60	2016-06-10 07:56	-110.4211	44.5444	39.92	33.98	79.12	0.00	0.00	0.00	30.14	1013.30	M	M	M	M	M	M	M	M	M	M	M	KP60 100756Z AUTO 00000KT 04/01 A3014 RMK AO1 SLP133 T00440011 $
