#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2012-01-01 00:00:00+00:00 2016-11-22 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
AJL	2014-10-13 02:35	-110.0310	43.6740	22.46	22.46	100.00	280.00	13.00	0.00	30.22	M	10.00	20.00	BKN	OVC	M	M	300.00	900.00	M	M	M	KAJL 130235Z AUTO 28013G20KT 10SM BKN003 OVC009 M05/M05 A3022 RMK AO2 T10531053
AJL	2014-10-13 02:55	-110.0310	43.6740	22.28	22.28	100.00	280.00	12.00	0.00	30.22	M	10.00	18.00	BKN	BKN	M	M	700.00	1200.00	M	M	M	KAJL 130255Z AUTO 28012G18KT 10SM BKN007 BKN012 M05/M05 A3022 RMK AO2 T10541054
AJL	2014-10-13 03:15	-110.0310	43.6740	22.10	21.74	98.49	280.00	10.00	0.00	30.22	M	10.00	20.00	SCT	SCT	M	M	400.00	700.00	M	M	M	KAJL 130315Z AUTO 28010G20KT 10SM SCT004 SCT007 M05/M06 A3022 RMK AO2 T10551057
AJL	2014-10-13 03:36	-110.0310	43.6740	21.74	21.20	97.74	280.00	10.00	0.00	30.23	M	10.00	17.00	CLR	M	M	M	M	M	M	M	M	KAJL 130336Z AUTO 28010G17KT 10SM CLR M06/M06 A3023 RMK AO2 T10571060
AJL	2014-10-13 03:55	-110.0310	43.6740	21.74	21.38	98.49	300.00	10.00	0.00	30.24	M	10.00	15.00	CLR	M	M	M	M	M	M	M	M	KAJL 130355Z AUTO 30010G15KT 10SM CLR M06/M06 A3024 RMK AO2 T10571059
AJL	2014-10-13 04:15	-110.0310	43.6740	21.38	21.02	98.49	270.00	9.00	0.00	30.24	M	10.00	17.00	SCT	M	M	M	3100.00	M	M	M	M	KAJL 130415Z AUTO 27009G17KT 10SM SCT031 M06/M06 A3024 RMK AO2 T10591061
AJL	2014-10-13 04:35	-110.0310	43.6740	21.38	21.20	99.24	280.00	11.00	0.00	30.24	M	10.00	17.00	CLR	M	M	M	M	M	M	M	M	KAJL 130435Z AUTO 28011G17KT 10SM CLR M06/M06 A3024 RMK AO2 T10591060
AJL	2014-10-13 04:55	-110.0310	43.6740	21.20	21.20	100.00	270.00	10.00	0.00	30.24	M	10.00	15.00	CLR	M	M	M	M	M	M	M	M	KAJL 130455Z AUTO 27010G15KT 10SM CLR M06/M06 A3024 RMK AO2 T10601060
AJL	2014-10-13 05:15	-110.0310	43.6740	20.30	20.30	100.00	260.00	9.00	0.00	30.24	M	10.00	14.00	CLR	M	M	M	M	M	M	M	M	KAJL 130515Z AUTO 26009G14KT 10SM CLR M06/M06 A3024 RMK AO2 T10651065
AJL	2014-10-13 05:35	-110.0310	43.6740	21.20	21.20	100.00	290.00	11.00	0.00	30.24	M	10.00	16.00	SCT	M	M	M	3600.00	M	M	M	M	KAJL 130535Z AUTO 29011G16KT 10SM SCT036 M06/M06 A3024 RMK AO2 T10601060
AJL	2014-10-13 05:56	-110.0310	43.6740	21.20	21.02	99.24	290.00	9.00	0.00	30.24	M	10.00	15.00	SCT	M	M	M	3400.00	M	M	M	M	KAJL 130556Z AUTO 29009G15KT 10SM SCT034 M06/M06 A3024 RMK AO2 T10601061 11048 21065
AJL	2014-10-13 06:21	-110.0310	43.6740	20.84	20.84	100.00	270.00	10.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130621Z AUTO 27010KT 10SM CLR M06/M06 A3024 RMK AO2 T10621062
AJL	2014-10-13 06:35	-110.0310	43.6740	20.30	20.30	100.00	270.00	9.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130635Z AUTO 27009KT 10SM CLR M06/M06 A3024 RMK AO2 T10651065
AJL	2014-10-13 06:55	-110.0310	43.6740	20.12	20.12	100.00	270.00	9.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130655Z AUTO 27009KT 10SM CLR M07/M07 A3023 RMK AO2 T10661066
AJL	2014-10-13 07:15	-110.0310	43.6740	20.12	20.12	100.00	260.00	8.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130715Z AUTO 26008KT 10SM CLR M07/M07 A3024 RMK AO2 T10661066
AJL	2014-10-13 07:35	-110.0310	43.6740	19.76	19.76	100.00	270.00	10.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130735Z AUTO 27010KT 10SM CLR M07/M07 A3023 RMK AO2 T10681068
AJL	2014-10-13 07:55	-110.0310	43.6740	19.40	19.40	100.00	260.00	8.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130755Z AUTO 26008KT 10SM CLR M07/M07 A3023 RMK AO2 T10701070
AJL	2014-10-13 08:15	-110.0310	43.6740	19.76	19.76	100.00	270.00	10.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130815Z AUTO 27010KT 10SM CLR M07/M07 A3023 RMK AO2 T10681068
AJL	2014-10-13 08:35	-110.0310	43.6740	19.94	19.94	100.00	270.00	9.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130835Z AUTO 27009KT 10SM CLR M07/M07 A3023 RMK AO2 T10671067
AJL	2014-10-13 08:55	-110.0310	43.6740	19.40	19.40	100.00	260.00	10.00	0.00	30.23	M	10.00	M	SCT	M	M	M	100.00	M	M	M	M	KAJL 130855Z AUTO 26010KT 10SM SCT001 M07/M07 A3023 RMK AO2 T10701070
AJL	2014-10-13 09:15	-110.0310	43.6740	19.40	19.40	100.00	260.00	11.00	0.00	30.24	M	10.00	M	SCT	M	M	M	100.00	M	M	M	M	KAJL 130915Z AUTO 26011KT 10SM SCT001 M07/M07 A3024 RMK AO2 T10701070
AJL	2014-10-13 09:35	-110.0310	43.6740	19.40	19.40	100.00	260.00	11.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130935Z AUTO 26011KT 10SM CLR M07/M07 A3024 RMK AO2 T10701070
AJL	2014-10-13 09:55	-110.0310	43.6740	19.40	19.40	100.00	260.00	12.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 130955Z AUTO 26012KT 10SM CLR M07/M07 A3024 RMK AO2 T10701070
AJL	2014-10-13 10:15	-110.0310	43.6740	19.40	19.40	100.00	260.00	11.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131015Z AUTO 26011KT 10SM CLR M07/M07 A3024 RMK AO2 T10701070
AJL	2014-10-13 10:35	-110.0310	43.6740	19.22	19.22	100.00	270.00	11.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131035Z AUTO 27011KT 10SM CLR M07/M07 A3024 RMK AO2 T10711071
AJL	2014-10-13 10:55	-110.0310	43.6740	19.22	19.22	100.00	260.00	10.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131055Z AUTO 26010KT 10SM CLR M07/M07 A3024 RMK AO2 T10711071
AJL	2014-10-13 11:15	-110.0310	43.6740	19.04	19.04	100.00	260.00	11.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131115Z AUTO 26011KT 10SM CLR M07/M07 A3024 RMK AO2 T10721072
AJL	2014-10-13 11:35	-110.0310	43.6740	19.04	19.04	100.00	260.00	9.00	0.00	30.25	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131135Z AUTO 26009KT 10SM CLR M07/M07 A3025 RMK AO2 T10721072
AJL	2014-10-13 11:55	-110.0310	43.6740	19.22	19.22	100.00	260.00	11.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131155Z AUTO 26011KT 10SM CLR M07/M07 A3023 RMK AO2 T10711071 11060 21073
AJL	2014-10-13 12:15	-110.0310	43.6740	19.04	19.04	100.00	260.00	10.00	0.00	30.23	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131215Z AUTO 26010KT 10SM CLR M07/M07 A3023 RMK AO2 T10721072
AJL	2014-10-13 12:35	-110.0310	43.6740	18.86	18.86	100.00	260.00	11.00	0.00	30.24	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131235Z AUTO 26011KT 10SM CLR M07/M07 A3024 RMK AO2 T10731073
AJL	2014-10-13 12:55	-110.0310	43.6740	18.86	18.86	100.00	260.00	12.00	0.00	30.25	M	10.00	M	SCT	M	M	M	9000.00	M	M	M	M	KAJL 131255Z AUTO 26012KT 10SM SCT090 M07/M07 A3025 RMK AO2 T10731073
AJL	2014-10-13 13:15	-110.0310	43.6740	19.40	19.40	100.00	270.00	11.00	0.00	30.26	M	10.00	15.00	SCT	M	M	M	9000.00	M	M	M	M	KAJL 131315Z AUTO 27011G15KT 10SM SCT090 M07/M07 A3026 RMK AO2 T10701070
AJL	2014-10-13 13:35	-110.0310	43.6740	19.58	19.40	99.23	270.00	9.00	0.00	30.26	M	10.00	M	SCT	OVC	M	M	7500.00	9000.00	M	M	M	KAJL 131335Z AUTO 27009KT 10SM SCT075 OVC090 M07/M07 A3026 RMK AO2 T10691070
AJL	2014-10-13 13:55	-110.0310	43.6740	19.94	19.76	99.24	250.00	12.00	0.00	30.25	M	10.00	M	BKN	OVC	M	M	7000.00	8000.00	M	M	M	KAJL 131355Z AUTO 25012KT 10SM BKN070 OVC080 M07/M07 A3025 RMK AO2 T10671068
AJL	2014-10-13 14:15	-110.0310	43.6740	20.12	19.58	97.72	250.00	12.00	0.00	30.26	M	10.00	M	SCT	BKN	OVC	M	6000.00	7000.00	8000.00	M	M	KAJL 131415Z AUTO 25012KT 10SM SCT060 BKN070 OVC080 M07/M07 A3026 RMK AO2 T10661069
AJL	2014-10-13 14:35	-110.0310	43.6740	20.30	20.12	99.24	250.00	11.00	0.00	30.25	M	10.00	M	SCT	SCT	M	M	5000.00	6000.00	M	M	M	KAJL 131435Z AUTO 25011KT 10SM SCT050 SCT060 M06/M07 A3025 RMK AO2 T10651066
AJL	2014-10-13 14:55	-110.0310	43.6740	21.92	21.02	96.26	250.00	9.00	0.00	30.26	M	10.00	M	SCT	SCT	M	M	4400.00	5000.00	M	M	M	KAJL 131455Z AUTO 25009KT 10SM SCT044 SCT050 M06/M06 A3026 RMK AO2 T10561061
AJL	2014-10-13 15:15	-110.0310	43.6740	22.46	21.20	94.82	250.00	9.00	0.00	30.25	M	10.00	M	BKN	M	M	M	5000.00	M	M	M	M	KAJL 131515Z AUTO 25009KT 10SM BKN050 M05/M06 A3025 RMK AO2 T10531060
AJL	2014-10-13 15:35	-110.0310	43.6740	23.36	21.74	93.41	240.00	5.00	0.00	30.25	M	10.00	M	SCT	M	M	M	5000.00	M	M	M	M	KAJL 131535Z AUTO 24005KT 10SM SCT050 M05/M06 A3025 RMK AO2 T10481057
AJL	2014-10-13 15:55	-110.0310	43.6740	24.44	21.74	89.28	250.00	7.00	0.00	30.26	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 131555Z AUTO 25007KT 10SM CLR M04/M06 A3026 RMK AO2 T10421057
AJL	2014-10-13 16:15	-110.0310	43.6740	25.34	22.46	88.65	250.00	9.00	0.00	30.27	M	10.00	M	SCT	M	M	M	5000.00	M	M	M	M	KAJL 131615Z AUTO 25009KT 210V270 10SM SCT050 M04/M05 A3027 RMK AO2 T10371053
AJL	2014-10-13 16:35	-110.0310	43.6740	26.24	24.08	91.41	240.00	12.00	0.00	30.28	M	10.00	17.00	OVC	M	M	M	5000.00	M	M	M	M	KAJL 131635Z AUTO 24012G17KT 10SM OVC050 M03/M04 A3028 RMK AO2 T10321044
AJL	2014-10-13 16:55	-110.0310	43.6740	26.60	25.70	96.34	260.00	10.00	0.00	30.29	M	10.00	17.00	BKN	OVC	M	M	700.00	5000.00	M	M	M	KAJL 131655Z AUTO 26010G17KT 10SM BKN007 OVC050 M03/M03 A3029 RMK AO2 T10301035
AJL	2014-10-13 17:15	-110.0310	43.6740	27.32	26.42	96.35	240.00	12.00	0.00	30.29	M	10.00	17.00	OVC	M	M	M	500.00	M	M	M	M	KAJL 131715Z AUTO 24012G17KT 190V250 10SM OVC005 M03/M03 A3029 RMK AO2 T10261031
AJL	2014-10-13 17:35	-110.0310	43.6740	27.50	26.42	95.64	250.00	12.00	0.00	30.29	M	10.00	16.00	OVC	M	M	M	500.00	M	M	M	M	KAJL 131735Z AUTO 25012G16KT 10SM OVC005 M02/M03 A3029 RMK AO2 T10251031
AJL	2014-10-13 17:55	-110.0310	43.6740	27.86	26.96	96.36	250.00	12.00	0.00	30.30	M	10.00	17.00	OVC	M	M	M	500.00	M	M	M	M	KAJL 131755Z AUTO 25012G17KT 10SM OVC005 M02/M03 A3030 RMK AO2 T10231028 11023 21074
AJL	2014-10-13 18:15	-110.0310	43.6740	28.04	26.96	95.65	240.00	12.00	0.00	30.30	M	10.00	18.00	BKN	OVC	M	M	500.00	1400.00	M	M	M	KAJL 131815Z AUTO 24012G18KT 200V290 10SM BKN005 OVC014 M02/M03 A3030 RMK AO2 T10221028
AJL	2014-10-13 18:35	-110.0310	43.6740	29.84	25.16	82.48	250.00	13.00	0.00	30.30	M	10.00	20.00	BKN	OVC	M	M	900.00	1300.00	M	M	M	KAJL 131835Z AUTO 25013G20KT 10SM BKN009 OVC013 M01/M04 A3030 RMK AO2 T10121038
AJL	2014-10-13 18:55	-110.0310	43.6740	29.84	24.62	80.65	250.00	12.00	0.00	30.30	M	10.00	20.00	OVC	M	M	M	900.00	M	M	M	M	KAJL 131855Z AUTO 25012G20KT 10SM OVC009 M01/M04 A3030 RMK AO2 T10121041
AJL	2014-10-13 19:15	-110.0310	43.6740	29.84	24.26	79.44	260.00	14.00	0.00	30.30	M	10.00	17.00	BKN	BKN	M	M	1200.00	2400.00	M	M	M	KAJL 131915Z AUTO 26014G17KT 10SM BKN012 BKN024 M01/M04 A3030 RMK AO2 T10121043
AJL	2014-10-13 19:35	-110.0310	43.6740	31.28	24.80	76.64	250.00	12.00	0.00	30.29	M	10.00	19.00	BKN	OVC	M	M	1400.00	1900.00	M	M	M	KAJL 131935Z AUTO 25012G19KT 10SM BKN014 OVC019 00/M04 A3029 RMK AO2 T10041040
AJL	2014-10-13 19:55	-110.0310	43.6740	30.74	24.08	76.02	260.00	13.00	0.00	30.29	M	10.00	17.00	BKN	BKN	M	M	1400.00	2100.00	M	M	M	KAJL 131955Z AUTO 26013G17KT 10SM BKN014 BKN021 M01/M04 A3029 RMK AO2 T10071044
AJL	2014-10-13 20:15	-110.0310	43.6740	32.72	25.34	73.96	260.00	11.00	0.00	30.30	M	10.00	20.00	BKN	BKN	BKN	M	1400.00	2100.00	2600.00	M	M	KAJL 132015Z AUTO 26011G20KT 10SM BKN014 BKN021 BKN026 00/M04 A3030 RMK AO2 T00041037
AJL	2014-10-13 20:35	-110.0310	43.6740	31.82	24.26	73.32	260.00	12.00	0.00	30.30	M	10.00	20.00	BKN	BKN	BKN	M	1600.00	2100.00	2700.00	M	M	KAJL 132035Z AUTO 26012G20KT 10SM BKN016 BKN021 BKN027 00/M04 A3030 RMK AO2 T10011043
AJL	2014-10-13 20:55	-110.0310	43.6740	32.00	23.90	71.70	270.00	16.00	0.00	30.30	M	10.00	20.00	SCT	SCT	SCT	M	1600.00	2300.00	2800.00	M	M	KAJL 132055Z AUTO 27016G20KT 10SM SCT016 SCT023 SCT028 00/M04 A3030 RMK AO2 T00001045
AJL	2014-10-13 21:15	-110.0310	43.6740	32.00	23.36	70.09	260.00	15.00	0.00	30.31	M	10.00	22.00	CLR	M	M	M	M	M	M	M	M	KAJL 132115Z AUTO 26015G22KT 10SM CLR 00/M05 A3031 RMK AO2 T00001048
AJL	2014-10-13 21:35	-110.0310	43.6740	32.00	22.82	68.52	270.00	16.00	0.00	30.31	M	10.00	23.00	CLR	M	M	M	M	M	M	M	M	KAJL 132135Z AUTO 27016G23KT 10SM CLR 00/M05 A3031 RMK AO2 T00001051
AJL	2014-10-13 21:55	-110.0310	43.6740	32.00	23.72	71.16	260.00	11.00	0.00	30.31	M	10.00	25.00	CLR	M	M	M	M	M	M	M	M	KAJL 132155Z AUTO 26011G25KT 10SM CLR 00/M05 A3031 RMK AO2 T00001046
AJL	2014-10-13 22:15	-110.0310	43.6740	32.54	24.62	72.30	260.00	14.00	0.00	30.32	M	10.00	23.00	SCT	M	M	M	2400.00	M	M	M	M	KAJL 132215Z AUTO 26014G23KT 10SM SCT024 00/M04 A3032 RMK AO2 T00031041
AJL	2014-10-13 22:35	-110.0310	43.6740	32.36	23.18	68.57	270.00	16.00	0.00	30.31	M	10.00	23.00	CLR	M	M	M	M	M	M	M	M	KAJL 132235Z AUTO 27016G23KT 10SM CLR 00/M05 A3031 RMK AO2 T00021049
AJL	2014-10-13 22:55	-110.0310	43.6740	32.72	24.08	70.18	260.00	12.00	0.00	30.32	M	10.00	20.00	SCT	M	M	M	2300.00	M	M	M	M	KAJL 132255Z AUTO 26012G20KT 10SM SCT023 00/M04 A3032 RMK AO2 T00041044
AJL	2014-10-13 23:15	-110.0310	43.6740	32.00	23.90	71.70	260.00	14.00	0.00	30.32	M	10.00	23.00	BKN	M	M	M	2100.00	M	M	M	M	KAJL 132315Z AUTO 26014G23KT 10SM BKN021 00/M04 A3032 RMK AO2 T00001045
AJL	2014-10-13 23:35	-110.0310	43.6740	31.46	24.08	73.83	260.00	12.00	0.00	30.32	M	10.00	20.00	SCT	M	M	M	2100.00	M	M	M	M	KAJL 132335Z AUTO 26012G20KT 10SM SCT021 00/M04 A3032 RMK AO2 T10031044
AJL	2014-10-13 23:55	-110.0310	43.6740	30.92	23.90	74.90	260.00	13.00	0.00	30.33	M	10.00	19.00	CLR	M	M	M	M	M	M	M	M	KAJL 132355Z AUTO 26013G19KT 10SM CLR M01/M04 A3033 RMK AO2 T10061045 10005 21025
AJL	2014-10-14 00:15	-110.0310	43.6740	30.20	24.08	77.70	270.00	12.00	0.00	30.33	M	10.00	17.00	CLR	M	M	M	M	M	M	M	M	KAJL 140015Z AUTO 27012G17KT 10SM CLR M01/M04 A3033 RMK AO2 T10101044
AJL	2014-10-14 00:35	-110.0310	43.6740	30.20	24.08	77.70	270.00	13.00	0.00	30.32	M	10.00	M	SCT	M	M	M	12000.00	M	M	M	M	KAJL 140035Z AUTO 27013KT 10SM SCT120 M01/M04 A3032 RMK AO2 T10101044
AJL	2014-10-14 00:55	-110.0310	43.6740	29.66	23.90	78.83	270.00	12.00	0.00	30.32	M	10.00	19.00	CLR	M	M	M	M	M	M	M	M	KAJL 140055Z AUTO 27012G19KT 10SM CLR M01/M04 A3032 RMK AO2 T10131045
AJL	2014-10-14 01:15	-110.0310	43.6740	29.30	23.90	80.00	270.00	13.00	0.00	30.32	M	10.00	18.00	CLR	M	M	M	M	M	M	M	M	KAJL 140115Z AUTO 27013G18KT 10SM CLR M01/M04 A3032 RMK AO2 T10151045
AJL	2014-10-14 01:35	-110.0310	43.6740	29.30	23.90	80.00	270.00	14.00	0.00	30.33	M	10.00	18.00	CLR	M	M	M	M	M	M	M	M	KAJL 140135Z AUTO 27014G18KT 10SM CLR M01/M04 A3033 RMK AO2 T10151045
AJL	2014-10-14 01:55	-110.0310	43.6740	28.76	23.90	81.78	270.00	14.00	0.00	30.33	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140155Z AUTO 27014KT 10SM CLR M02/M04 A3033 RMK AO2 T10181045
AJL	2014-10-14 02:15	-110.0310	43.6740	28.40	23.72	82.37	270.00	12.00	0.00	30.33	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140215Z AUTO 27012KT 10SM CLR M02/M05 A3033 RMK AO2 T10201046
AJL	2014-10-14 02:35	-110.0310	43.6740	28.94	23.72	80.57	270.00	12.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140235Z AUTO 27012KT 10SM CLR M02/M05 A3034 RMK AO2 T10171046
AJL	2014-10-14 02:55	-110.0310	43.6740	28.76	23.90	81.78	280.00	10.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140255Z AUTO 28010KT 10SM CLR M02/M04 A3034 RMK AO2 T10181045
AJL	2014-10-14 03:15	-110.0310	43.6740	28.40	23.90	83.00	280.00	11.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140315Z AUTO 28011KT 10SM CLR M02/M04 A3034 RMK AO2 T10201045
AJL	2014-10-14 03:35	-110.0310	43.6740	28.40	23.90	83.00	290.00	11.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140335Z AUTO 29011KT 10SM CLR M02/M04 A3034 RMK AO2 T10201045
AJL	2014-10-14 03:55	-110.0310	43.6740	28.40	24.08	83.62	270.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140355Z AUTO 27011KT 10SM CLR M02/M04 A3035 RMK AO2 T10201044
AJL	2014-10-14 04:15	-110.0310	43.6740	28.22	24.26	84.88	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140415Z AUTO 26011KT 10SM CLR M02/M04 A3035 RMK AO2 T10211043
AJL	2014-10-14 04:35	-110.0310	43.6740	28.22	24.26	84.88	260.00	10.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140435Z AUTO 26010KT 10SM CLR M02/M04 A3035 RMK AO2 T10211043
AJL	2014-10-14 04:55	-110.0310	43.6740	28.04	24.08	84.87	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140455Z AUTO 26011KT 10SM CLR M02/M04 A3035 RMK AO2 T10221044
AJL	2014-10-14 05:15	-110.0310	43.6740	28.04	24.08	84.87	260.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140515Z AUTO 26012KT 10SM CLR M02/M04 A3035 RMK AO2 T10221044
AJL	2014-10-14 05:35	-110.0310	43.6740	28.40	23.36	81.14	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140535Z AUTO 26011KT 10SM CLR M02/M05 A3035 RMK AO2 T10201048
AJL	2014-10-14 05:55	-110.0310	43.6740	29.30	22.28	74.73	270.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140555Z AUTO 27011KT 10SM CLR M01/M05 A3035 RMK AO2 T10151054 11006 21022 400051074
AJL	2014-10-14 06:15	-110.0310	43.6740	30.02	22.46	73.13	280.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140615Z AUTO 28012KT 10SM CLR M01/M05 A3035 RMK AO2 T10111053
AJL	2014-10-14 06:35	-110.0310	43.6740	30.02	22.10	72.03	280.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140635Z AUTO 28012KT 10SM CLR M01/M05 A3035 RMK AO2 T10111055
AJL	2014-10-14 06:55	-110.0310	43.6740	29.84	22.46	73.66	280.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140655Z AUTO 28011KT 10SM CLR M01/M05 A3035 RMK AO2 T10121053
AJL	2014-10-14 07:15	-110.0310	43.6740	29.84	22.10	72.55	280.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140715Z AUTO 28011KT 10SM CLR M01/M05 A3035 RMK AO2 T10121055
AJL	2014-10-14 07:35	-110.0310	43.6740	29.30	22.46	75.30	260.00	13.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140735Z AUTO 26013KT 10SM CLR M01/M05 A3035 RMK AO2 T10151053
AJL	2014-10-14 07:55	-110.0310	43.6740	29.30	22.46	75.30	270.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140755Z AUTO 27012KT 10SM CLR M01/M05 A3035 RMK AO2 T10151053
AJL	2014-10-14 08:15	-110.0310	43.6740	29.66	22.10	73.09	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140815Z AUTO 26011KT 10SM CLR M01/M05 A3035 RMK AO2 T10131055
AJL	2014-10-14 08:35	-110.0310	43.6740	30.20	22.10	71.50	260.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140835Z AUTO 26012KT 10SM CLR M01/M05 A3035 RMK AO2 T10101055
AJL	2014-10-14 08:55	-110.0310	43.6740	31.10	22.64	70.52	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140855Z AUTO 26011KT 10SM CLR 00/M05 A3035 RMK AO2 T10051052
AJL	2014-10-14 09:15	-110.0310	43.6740	32.00	23.18	69.57	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140915Z AUTO 26011KT 10SM CLR 00/M05 A3035 RMK AO2 T00001049
AJL	2014-10-14 09:35	-110.0310	43.6740	32.00	23.36	70.09	260.00	12.00	0.00	30.35	M	10.00	17.00	CLR	M	M	M	M	M	M	M	M	KAJL 140935Z AUTO 26012G17KT 10SM CLR 00/M05 A3035 RMK AO2 T00001048
AJL	2014-10-14 09:55	-110.0310	43.6740	32.18	23.72	70.65	260.00	12.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 140955Z AUTO 26012KT 10SM CLR 00/M05 A3035 RMK AO2 T00011046
AJL	2014-10-14 10:15	-110.0310	43.6740	32.00	23.90	71.70	260.00	11.00	0.00	30.35	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 141015Z AUTO 26011KT 10SM CLR 00/M04 A3035 RMK AO2 T00001045
AJL	2014-10-14 10:35	-110.0310	43.6740	32.00	23.90	71.70	260.00	13.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 141035Z AUTO 26013KT 10SM CLR 00/M04 A3034 RMK AO2 T00001045
AJL	2014-10-14 10:55	-110.0310	43.6740	32.00	23.90	71.70	260.00	11.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 141055Z AUTO 26011KT 10SM CLR 00/M04 A3034 RMK AO2 T00001045
AJL	2014-10-14 11:15	-110.0310	43.6740	32.18	24.08	71.72	250.00	12.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 141115Z AUTO 25012KT 10SM CLR 00/M04 A3034 RMK AO2 T00011044
AJL	2014-10-14 11:35	-110.0310	43.6740	32.36	24.26	71.74	250.00	10.00	0.00	30.34	M	10.00	M	CLR	M	M	M	M	M	M	M	M	KAJL 141135Z AUTO 25010KT 10SM CLR 00/M04 A3034 RMK AO2 T00021043
AJL	2014-10-14 11:55	-110.0310	43.6740	33.08	24.80	71.28	240.00	11.00	0.00	30.33	M	10.00	16.00	CLR	M	M	M	M	M	M	M	M	KAJL 141155Z AUTO 24011G16KT 10SM CLR 01/M04 A3033 RMK AO2 T00061040 10006 21016
